match_id,compound_score,n_chat_messages,avg_mmr,match_id,label
39222,0.14779999999999988,20,3577.455166650731,39222,pos
39224,2.0933,7,3539.099382472487,39224,pos
39232,2.0233999999999996,15,3416.399065680522,39232,pos
39236,0.7175,2,3497.744766882884,39236,pos
39250,2.1737,45,3366.613249929181,39250,pos
39254,1.4677,9,3650.5619927812545,39254,pos
39259,2.6965,50,3545.584874872645,39259,pos
41530,-0.9404999999999999,6,3652.8094908232015,41530,neg
41544,2.5688,20,2820.9131777532075,41544,pos
41548,7.7491,54,3478.329899975793,41548,pos
41555,1.9171,13,3600.9009080973924,41555,pos
41566,1.8451,20,3659.506946282238,41566,pos
41574,1.2919,4,3273.9191707003206,41574,pos
41582,1.9137,18,3506.9601740708326,41582,pos
41588,2.1525,22,2251.6033627765023,41588,pos
41590,-0.9174,9,3511.1907188116675,41590,neg
41595,0.9996,10,3330.058458778543,41595,pos
41602,-4.426200000000001,77,3170.423577997954,41602,neg
41606,6.6846,32,2785.511643073995,41606,pos
41608,0.14869999999999994,24,3067.5256463720866,41608,pos
41613,0.8291999999999999,13,3374.758684099017,41613,pos
41620,2.1550000000000002,14,3373.991020999751,41620,pos
41623,1.7057,12,3587.6486543388,41623,pos
41629,1.3855000000000002,57,3451.4570679314475,41629,pos
41638,4.1923,31,2972.481486760935,41638,pos
41643,3.4714,28,3466.0273362437542,41643,pos
41645,1.2114,5,3535.761222265219,41645,pos
41648,3.6532999999999998,22,3647.5271881793665,41648,pos
41654,2.612,20,3372.2732141412357,41654,pos
41657,2.5282,20,3436.0435206563297,41657,pos
41658,0.25,3,2875.1954222612744,41658,pos
41664,0.0,3,3311.6280088112467,41664,neu
41669,-1.7908,32,3608.209233300395,41669,neg
41670,2.3945,23,3518.442859552739,41670,pos
41671,-0.1919000000000004,71,3525.3327507573144,41671,neg
41672,3.5570000000000004,38,2885.2670045075306,41672,pos
41673,13.5777,141,3304.785483425216,41673,pos
41674,0.4135,11,2847.544323867005,41674,pos
41679,3.6802,30,3180.268154460564,41679,pos
41688,-0.39860000000000007,28,3621.881959242564,41688,neg
41691,1.1399,15,3233.4219985820905,41691,pos
41698,1.305,14,3431.255495554036,41698,pos
41699,2.0180999999999996,54,2870.614959206276,41699,pos
41700,-0.20110000000000006,15,2897.3617618950666,41700,neg
41701,5.7541,107,3541.532941264581,41701,pos
41702,1.4733,48,3493.857444125409,41702,pos
41703,4.2444999999999995,24,3415.1609069779756,41703,pos
41706,3.1550000000000002,25,2938.742758057581,41706,pos
41709,2.1342,7,3499.0816889149646,41709,pos
41711,-0.4654999999999999,6,3320.4637635852414,41711,neg
41714,4.8609,46,3338.0548307385384,41714,pos
41715,0.831,28,3089.457843708333,41715,pos
41718,0.7699,6,3501.8751326169345,41718,pos
41722,1.6662,56,3499.676115451987,41722,pos
41724,3.3434999999999997,21,3665.023701932467,41724,pos
41725,1.4417,12,2533.1517422707075,41725,pos
41727,2.1661,17,3470.9585369583087,41727,pos
41729,1.7943,14,3359.2586755330326,41729,pos
41731,1.8618,8,3494.257061947287,41731,pos
41732,-0.8644,18,3024.106191287138,41732,neg
41733,0.24,42,3154.9177809190537,41733,pos
41734,0.03380000000000005,25,3592.5335694835994,41734,neu
41735,2.1348,10,3262.7392197135937,41735,pos
41736,0.3693999999999999,14,3574.6908596920503,41736,pos
41739,6.943899999999999,62,3647.7767081978095,41739,pos
41749,2.9324,23,3335.184165558021,41749,pos
41754,4.3325,66,3603.4583518314553,41754,pos
41762,0.7364000000000002,63,3381.8135313403354,41762,pos
41765,0.8879999999999999,7,3063.304010104154,41765,pos
44082,3.3994,62,3009.8167724032646,44082,pos
44085,3.4556,14,3300.2502280773647,44085,pos
44097,2.0008,16,2807.4485681566293,44097,pos
44098,0.9947,12,3321.461978224676,44098,pos
44101,1.0508,20,3652.431143053514,44101,pos
44109,-1.1394,30,3500.8554727483483,44109,neg
44111,-0.2536,13,3604.6946734251032,44111,neg
44113,-2.2756,37,3373.6964149710607,44113,neg
44115,0.7175,10,2972.715420096175,44115,pos
44121,-0.38389999999999996,17,3226.814966486292,44121,neg
44128,3.0955999999999997,15,3354.1732713440365,44128,pos
44134,0.9621,11,3397.654581353009,44134,pos
44136,2.1018,11,2994.689798465278,44136,pos
44138,1.9618,16,3657.776521049151,44138,pos
44139,1.7061,19,3352.321935658312,44139,pos
44141,1.7813999999999999,10,3083.064515521443,44141,pos
44142,0.296,3,3577.6007411058695,44142,pos
44145,0.8805,17,3591.1659976761366,44145,pos
44148,3.4861,26,3106.2368228237024,44148,pos
44155,-0.6808,1,3624.6851713699225,44155,neg
44156,6.1305,56,3117.856226587564,44156,pos
44157,-0.7171000000000001,23,3407.1420127070537,44157,neg
44158,1.2984,27,3282.8385566705924,44158,pos
44161,6.3234,74,3506.0741434635447,44161,pos
44166,-0.04550000000000004,7,3170.677928325097,44166,neu
44171,0.5295000000000001,51,3346.904194690348,44171,pos
44174,2.7977,25,3581.8468068749844,44174,pos
44176,-0.6345000000000001,19,3434.0521297873947,44176,neg
44177,1.6274,23,3159.3165068827725,44177,pos
44180,0.5490999999999998,46,3368.588920752853,44180,pos
44182,1.4212999999999998,25,3472.197627213453,44182,pos
44183,8.052999999999999,28,3591.5448948679573,44183,pos
44184,0.5399999999999999,101,3626.1355961117806,44184,pos
44187,0.546,5,3137.370312568159,44187,pos
44188,3.6966,41,3253.7382975619616,44188,pos
44190,-1.662,47,3596.8840806918097,44190,neg
44191,0.296,1,3553.963138736429,44191,pos
44193,1.9289,34,3520.686522893654,44193,pos
44195,-2.7404,48,3584.701231001893,44195,neg
44196,5.6841,25,2968.2685326250344,44196,pos
44198,3.0256,31,3077.2606290696185,44198,pos
44200,1.0522,23,3366.087883626033,44200,pos
44203,2.5776,16,3422.9020554147737,44203,pos
44206,2.7973,10,3408.550874914183,44206,pos
44209,2.7826,65,3458.3817641102983,44209,pos
44210,1.8352,11,2963.8431599452088,44210,pos
44211,1.8446,30,3647.600009152628,44211,pos
44213,-3.7149999999999994,90,3199.703294216494,44213,neg
44214,2.0460999999999996,58,2792.53593638078,44214,pos
44217,-0.9518,32,3585.154815779192,44217,neg
44219,-3.7916000000000003,60,3137.3427544408146,44219,neg
44222,3.3485,26,3285.2585772288103,44222,pos
44223,-0.3810000000000001,15,3183.8609896706807,44223,neg
44229,1.8954,10,3036.450870138975,44229,pos
44230,-0.7273999999999999,32,3499.99167236081,44230,neg
44235,1.0508,6,3545.7065763828664,44235,pos
44236,7.8664,63,3319.398842398654,44236,pos
44237,2.3558,10,3281.1373677676274,44237,pos
44244,8.7966,163,3272.307099880485,44244,pos
44245,1.3519999999999999,8,3555.3352689942267,44245,pos
44248,3.7174,23,3296.7033567158664,44248,pos
44252,-0.38629999999999987,28,3488.30625595425,44252,neg
44265,3.6058,18,3278.6087201031864,44265,pos
44267,0.9853999999999998,28,3389.1076933420795,44267,pos
44314,0.5859,6,3512.324459326113,44314,pos
46537,1.8073,17,3447.656080773262,46537,pos
46543,2.8072,105,2524.166664888149,46543,pos
46547,0.9947000000000001,66,3473.3292490777044,46547,pos
46549,0.42060000000000003,15,3554.71204161137,46549,pos
46551,4.5222,42,2869.075223419039,46551,pos
46561,0.8339000000000001,5,3536.012304524268,46561,pos
46562,2.3766999999999996,19,3534.679973423867,46562,pos
46566,-9.7912,47,3128.8059046064755,46566,neg
46567,1.1585999999999999,22,3377.093853661694,46567,pos
46569,0.19790000000000002,9,3256.961421485976,46569,pos
46577,1.5338,19,3507.2751685637127,46577,pos
46582,1.5373,16,3638.038828970233,46582,pos
46584,2.4632,28,3369.486147685872,46584,pos
46588,-0.04400000000000004,7,3552.026048665458,46588,neu
46596,0.8081999999999999,23,2283.028271947165,46596,pos
46597,-0.2333,10,3632.6708987009997,46597,neg
46598,2.0526,9,3621.571176978584,46598,pos
46602,3.6878,24,3556.313606346905,46602,pos
46603,0.9143999999999999,14,3479.857758425413,46603,pos
46604,2.5450999999999997,19,3151.525893756916,46604,pos
46605,-0.3873000000000001,7,3168.596250594282,46605,neg
46608,2.2631,47,3475.6921977759216,46608,pos
46610,2.0457,31,3296.919087395508,46610,pos
46613,1.4365,32,3361.011777766821,46613,pos
46614,5.6765,33,2621.552817589861,46614,pos
46615,-0.6949000000000001,21,3069.417092157956,46615,neg
46620,0.592,7,3369.372505594496,46620,pos
46621,0.2953,6,3369.5210592033823,46621,pos
46624,7.3795,70,2994.1653882609826,46624,pos
46626,0.7599,16,3642.5804383613695,46626,pos
46628,2.5181,29,3426.763232491905,46628,pos
46633,3.422,27,3459.9954358380846,46633,pos
46636,5.3107,56,3378.925275444696,46636,pos
46637,-1.6463999999999999,36,3055.880150631136,46637,neg
46638,-4.3877,71,3196.462490031003,46638,neg
46640,0.511,18,3553.1223889428147,46640,pos
46643,2.0994,11,3453.274097660147,46643,pos
46646,0.28750000000000003,15,3479.0046744871684,46646,pos
46650,4.5193,38,2906.755339147623,46650,pos
46652,1.9608999999999999,13,3553.962050937162,46652,pos
46656,1.8758,6,3552.523487517096,46656,pos
46661,-0.12150000000000011,49,3467.519400032525,46661,neg
46662,0.8922,6,3283.8887002776805,46662,pos
46663,0.4717,3,3398.442516144161,46663,pos
46670,2.2103,50,3002.185441704265,46670,pos
46672,0.6508999999999998,20,3491.5728552907613,46672,pos
46680,-11.700099999999999,58,3469.026434873864,46680,neg
46682,2.2048,11,3375.957786058336,46682,pos
46684,3.5509,19,3074.7372753176,46684,pos
46685,0.7427000000000001,25,3193.56456502402,46685,pos
46686,-1.1657,8,3543.6018067711043,46686,neg
46688,-0.7368000000000001,13,2496.3483159255966,46688,neg
46691,3.4844,25,3555.301411887176,46691,pos
46692,1.6733,8,2790.660418234495,46692,pos
46693,0.5035,38,3527.8509512110063,46693,pos
46694,1.5578999999999998,37,3272.009369531648,46694,pos
46695,2.4206000000000003,42,3613.304026430641,46695,pos
46699,0.6436,8,3627.5106487728026,46699,pos
46702,5.0034,34,3614.7181705791486,46702,pos
46704,0.8469999999999999,49,3643.432495046393,46704,pos
46712,4.2508,22,3300.327013607451,46712,pos
46713,2.6212,20,3508.5138052742323,46713,pos
46718,2.6648,28,3490.2977204811964,46718,pos
46719,1.2114,36,3041.8868529397223,46719,pos
46720,1.353,21,3553.5532536798573,46720,pos
46724,2.0659,9,3020.4848106556046,46724,pos
46733,-0.09860000000000002,9,3327.862593782832,46733,neg
46741,1.48,5,3184.8450103749965,46741,pos
49104,8.8154,61,3542.0957205668115,49104,pos
49105,1.4567999999999999,16,3432.130251997964,49105,pos
49114,0.0,6,2604.9336336664755,49114,neu
49139,2.0374,10,3431.5573117227004,49139,pos
49142,0.6776999999999999,26,3297.3424392557854,49142,pos
49157,1.1113,37,3160.5821609099403,49157,pos
49159,3.3609,24,3000.4068970260537,49159,pos
49160,2.681,29,3485.228454696285,49160,pos
49161,4.9848,72,3535.51941036975,49161,pos
49173,1.5605,10,3602.48682549262,49173,pos
49176,1.4213,15,3141.992246446473,49176,pos
49177,1.5942,18,3428.9330994723978,49177,pos
49179,14.2658,107,3514.334109072495,49179,pos
49180,0.296,1,3574.2646004493586,49180,pos
49189,1.9463,30,3062.7530087655305,49189,pos
49193,0.07329999999999996,14,3458.7846418631,49193,pos
49196,-4.0213,42,3421.035382341316,49196,neg
49197,2.2055,16,3472.6130504381,49197,pos
49201,3.3634,33,3300.41558622844,49201,pos
49203,-0.7437,10,3645.848832846237,49203,neg
49204,2.3314,81,3076.9561278567053,49204,pos
49208,6.6443,46,2686.5865708289257,49208,pos
49219,-0.4436999999999999,26,3297.060133596028,49219,neg
49222,0.2924,12,3478.1909853420807,49222,pos
49223,0.5448,10,3123.407856757147,49223,pos
49224,-0.47140000000000004,33,3479.513023875433,49224,neg
49227,-0.639,8,3600.330595667921,49227,neg
49233,3.8876999999999997,43,3203.142413106196,49233,pos
49235,3.3914999999999997,21,2780.913430330599,49235,pos
49238,3.6347000000000005,25,3451.5909185454975,49238,pos
49242,2.9824,35,3326.0154265134074,49242,pos
49243,1.927,15,3294.493310949422,49243,pos
49245,1.9024,11,2860.690161977276,49245,pos
49246,0.682,9,3607.4940788543295,49246,pos
49247,-0.8465,14,3511.402422395877,49247,neg
49250,3.4821,50,3376.8779280750514,49250,pos
49252,5.8966,58,3188.718059063052,49252,pos
49255,2.4232,28,3630.047166309666,49255,pos
49261,2.7626999999999997,21,3554.8885407317525,49261,pos
49267,-0.5423,4,3344.027796977837,49267,neg
49270,3.386,33,3395.260415246492,49270,pos
49274,3.1917,45,3424.3514158527,49274,pos
49278,4.909,34,3639.675586818209,49278,pos
49280,-0.04400000000000004,5,3545.001177714418,49280,neu
49290,2.3461,54,3531.945385035709,49290,pos
49294,3.0918,34,3020.3175937470687,49294,pos
49296,1.9366999999999999,15,3534.118366878234,49296,pos
49298,2.5168,17,3183.3728179636,49298,pos
49299,0.8433999999999999,19,3625.619287286614,49299,pos
49309,0.2379,3,3146.785290160759,49309,pos
49310,0.9292,11,3170.677928325097,49310,pos
49312,3.6677,17,3534.0254168515926,49312,pos
49314,1.854,22,3313.695421586961,49314,pos
49318,1.2906,24,3424.600770192428,49318,pos
49320,-2.6847000000000003,31,3016.2568998502643,49320,neg
49321,3.8969,16,3380.525072928163,49321,pos
49327,0.592,4,2807.886923357382,49327,pos
49329,1.1867999999999999,22,3246.828484320182,49329,pos
49338,1.2799999999999998,12,2763.5086135541583,49338,pos
49339,3.2906,50,3569.26168527045,49339,pos
49342,-2.2546999999999997,138,2979.971748764487,49342,neg
49347,0.3317,38,3608.100371828659,49347,pos
49351,0.8879999999999999,6,3125.782456625561,49351,pos
49358,-1.3957,15,3627.391902397249,49358,neg
49363,1.8197,27,3612.2658640412574,49363,pos
49365,1.5228000000000002,28,3494.2858503718467,49365,pos
